timestamp,bitcoin_price,bitcoin_market_cap,bitcoin_volume,ethereum_price,ethereum_market_cap,ethereum_volume,ripple_price,ripple_market_cap,ripple_volume,bitcoin_pct_return,bitcoin_log_return,ethereum_pct_return,ethereum_log_return,ripple_pct_return,ripple_log_return
2026-02-13 13:02:40.617000+00:00,67051.53066547718,1341956619077.282,45919635881.57735,1959.596910093315,236730892439.01135,18891302017.278286,1.3666499586247558,83214039677.21051,2393588491.6918254,-0.0005551144241033867,-0.0005552685571589383,0.00013281077914228945,0.00013280196057155344,0.0019688197851452927,0.001966884199601793
2026-02-13 13:02:40.701000+00:00,67152.15861858777,1343845397519.313,46717799586.659546,1959.8571311255914,236833716399.64612,18859565548.004757,1.369335359033209,83367431514.17694,2419762296.53852,0.0015007554952417568,0.0014996304871475721,0.0001327931427816953,0.00013278432655279156,0.0019649511504433725,0.0019630231591242736
2026-02-13 14:02:13.464000+00:00,67252.78657169837,1345734175961.3442,47515963291.74175,1964.6601694734782,237410641100.41074,19090891502.26689,1.3720207594416622,83520823351.14336,2445936101.385215,0.0014985066032224825,0.0014973849625866504,0.002450708407060409,0.0024477103185070207,0.0019610976892827647,0.0019591772475819353
2026-02-13 14:02:21.714000+00:00,67359.61582450714,1347494451523.544,47683130093.85114,1969.4632078213647,237987565801.17535,19322217456.529026,1.3747061598501154,83674215188.10979,2472109906.2319093,0.0015884732552291503,0.0015872129660351286,0.002444717118265549,0.0024417336588582433,0.0019572593125674054,0.001955346376227369
2026-02-13 14:02:42.884000+00:00,67466.44507731593,1349254727085.744,47850296895.96053,1978.7083517525525,238951299845.94952,20320134010.556206,1.3773915602585687,83827607025.07622,2498283711.078604,0.0015859540097009628,0.001584697712751241,0.004694245566239763,0.004683261955286911,0.0019534359318984507,0.0019515304570069838
2026-02-13 15:02:10.823000+00:00,67573.27433012471,1351015002647.9438,48017463698.06992,1987.9534956837406,239915033890.7237,21318050564.58338,1.3799687082656267,84007907071.82996,2531153285.560779,0.0015834427423344621,0.0015821904186895668,0.0046723125836101165,0.004661431212119062,0.0018710351372954737,0.0018692869313498125
2026-02-13 15:02:14.383000+00:00,67680.10358293349,1352775278210.1436,48184630500.17931,1997.0115541619937,240904989063.02277,21361307878.969555,1.3825458562726847,84188207118.5837,2564022860.042954,0.0015809394152912493,0.001579691046131317,0.004556474031168323,0.004546124729012866,0.001867540902646292,0.0018657992162446904
2026-02-13 15:02:14.999000+00:00,68140.72983310223,1362247663317.0276,46667354020.57304,2006.0696126402468,241894944235.32187,21404565193.355732,1.3851230042797427,84368507165.33743,2596892434.525129,0.006805932996309716,0.0067828771860841755,0.0045358067455218976,0.004525550974541853,0.0018640596949210941,0.0018623244916616542
2026-02-13 16:00:00.271000+00:00,68601.35608327099,1371720048423.9116,45150077540.96676,2015.1276711184998,242884899407.62094,21447822507.741905,1.3945149860467756,84948567497.1676,2694350637.125143,0.006759925396997879,0.006737179550590342,0.004515326098944117,0.0045051625969205296,0.006780612074172243,0.006757727115230955
2026-02-13 16:01:39.394000+00:00,68769.36674644893,1374677923439.927,46452833618.6369,2024.185729596753,243874854579.92004,21491079822.128082,1.4039069678138085,85528627828.99776,2791808839.7251573,0.002449086618258711,0.00244609249321149,0.00449502957459047,0.004484957101914475,0.006734945024619465,0.006712366601973825
2026-02-13 16:02:05.881000+00:00,68937.37740962686,1377635798455.9421,47755589696.30704,2033.243788075006,244864809752.21912,21534337136.514256,1.4075022585224495,85769950111.60327,2748995721.542321,0.0024431032467899794,0.00244012372192394,0.004474914700667076,0.004464932039835885,0.0025609180601473547,0.002557644497185204
2026-02-13 17:00:00.793000+00:00,69105.3880728048,1380593673471.9575,49058345773.97718,2050.3430300292885,247131493396.44293,21145645502.124496,1.4110975492310904,86011272394.20877,2706182603.3594847,0.002437149040057207,0.00243418400884033,0.008409833613937323,0.008374667983740371,0.002554376511207268,0.00255111963653722
2026-02-13 17:00:01.005000+00:00,69075.89978435235,1380301862817.9978,48499992974.496765,2067.442271983571,249398177040.66675,20756953867.734737,1.4146928399397314,86252594676.81429,2663369485.1766486,-0.00042671475082922683,-0.0004268058194763259,0.008339698140187979,0.008305114999918314,0.0025478682962776222,0.002544627982611319
2026-02-13 17:01:53.820000+00:00,69046.4114958999,1380010052164.0383,47941640175.01634,2064.692225745956,249109923152.4121,20728280129.25398,1.4182881306483723,86493916959.4198,2620556366.9938126,-0.0004268969140397427,-0.00042698806046836014,-0.0013301683316054858,-0.0013310537907943033,0.002541393161213712,0.00253816928255402
2026-02-13 18:00:13.595000+00:00,69016.92320744746,1379718241510.0786,47383287375.53593,2061.942179508341,248821669264.15744,20699606390.77322,1.4169558535863949,86381756381.73831,2603036548.973674,-0.0004270792328460171,-0.00042717045715584475,-0.0013319400360610745,-0.0013328278566276423,-0.0009393557156601728,-0.0009397971867276774
2026-02-13 18:00:13.757000+00:00,69033.10606147727,1380320270891.5635,47094300929.46682,2059.1921332707257,248533415375.9028,20670932652.29246,1.4156235765244174,86269595804.05684,2585516730.9535346,0.00023447660773245893,0.00023444912238903485,-0.0013337164664194434,-0.0013346066578224975,-0.0009402389344773665,-0.0009406812363723624
